id;formacao_ouvinte;origem_ouvinte;instituicao_ouvinte;laboratorio_ouvinte;data;mes;ano;palestra;palestrante;titulo;responsavel;nacionalidade;origem_palestrante;instituicao_palestrante;ppge;laboratorio_palestrante;formacao_palestrante;tema #1;horario;semana;local
147;Doutorado;PPGE;UFRJ;Vertebrados;23;11;2016;9;Natalie Olifiers;Oecologia australis - desafios e perspectivas da revista do PPGE;Ana Delciellos;Brasileiro;Externo;Fiocruz;Nao;Outros;PosDoc;Publicacao Cientifica;16;Quarta;Salao Azul
179;PosDoc;PPGE;UFRJ;Limnologia;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
45;Professor;Dept Ecologia;UFRJ;Vertebrados;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
154;Professor;Dept Ecologia;UFRJ;Vertebrados;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
59;PosDoc;PPGE;UFRJ;Radioisotopos;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
220;Professor;Dept Ecologia;UFRJ;Limnologia;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
221;Professor;Dept Ecologia;UFRJ;Limnologia;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
5;PosDoc;Interno;UFRJ;Limnologia;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
37;Doutorado;PPGE;UFRJ;Peixes;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
20;PosDoc;Interno;UFRJ;Peixes;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
125;Doutorado;PPGE;UFRJ;Limnologia;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
224;Doutorado;PPGE;UFRJ;IIS;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
46;Graduacao;Dept Ecologia;UFRJ;Limnologia;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
196;Graduacao;Externo;Sao Jose;Limnologia;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
206;Licenciatura;Dept Ecologia;UFRJ;Limnologia;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
207;Licenciatura;Dept Ecologia;UFRJ;Limnologia;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
133;Doutorado;PPGE;UFRJ;Vertebrados;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
52;PosDoc;Interno;NUPEM;Vertebrados;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
164;Doutorado;PPGE;UFRJ;Polinizacao;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
33;Doutorado;PPGE;UFRJ;Inseto-Planta;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
178;Graduacao;Dept Ecologia;UFRJ;Inseto-Planta;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
66;Graduacao;Dept Ecologia;UFRJ;Inseto-Planta;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
165;Doutorado;PPGE;UFRJ;Vertebrados;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
180;Doutorado;Externo;UFMS;NA;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
101;Doutorado;PPGE;UFRJ;IIS;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
18;Doutorado;PPGE;UFRJ;Vertebrados;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
58;Professor;Dept Ecologia;UFRJ;Inseto-Planta;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
225;Graduacao;Dept Ecologia;UFRJ;NA;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
34;Mestrado;PPGE;UFRJ;Vertebrados;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
50;Graduacao;Dept Ecologia;UFRJ;LECP;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
188;Mestrado;PPGE;UFRJ;LECP;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
144;Mestrado;PPGE;UFRJ;LECP;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
149;Doutorado;PPGE;UFRJ;Vertebrados;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
40;PosDoc;Interno;UFRJ;Vertebrados;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
203;Graduacao;Dept Ecologia;UFRJ;Limnologia;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
83;Mestrado;PPGE;UFRJ;IIS;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
153;Graduacao;Licenciatura;UFRJ;Limnologia;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
60;Mestrado;PPGE;UFRJ;LEPAI;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
17;Mestrado;PPGE;UFRJ;Limnologia;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
15;Mestrado;PGECOL;NUPEM;Limnologia;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
42;Doutorado;PPGE;UFRJ;Limnologia;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
39;Mestrado;PPGE;UFRJ;Bentos;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
23;Mestrado;PPGE;UFRJ;Bentos;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
138;Doutorado;PPGE;UFRJ;Vertebrados;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
88;Doutorado;PPGE;UFRJ;LBTP;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
160;Professor;Dept Ecologia;UFRJ;Vertebrados;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
113;Professor;IBCCF;UFRJ;Radioisotopos;26;4;2017;20;Diane S Srivastava;Constancy and contingency in bromeliad food webs: how simple processes can underlie complex patterns;Diane S Srivastava;Extrangeira;Externo;UBC;Nao;Srivastava Lab;Professor;Contingencia Ecologia;16;Quarta;Helio Fraga
150;PosDoc;PPGE;UFRJ;Vertebrados;26;10;2016;6;Mauricio Gomes;A quantidade de habitat prediz a diversidade funcional de anfibios em uma paisagem fragmentada de Mata Atlantica;Mauricio Gomes;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Diversidade Funcional;16;Quarta;Helio Fraga
98;PosDoc;PPGE;UFRJ;Vertebrados;26;10;2016;6;Mauricio Gomes;A quantidade de habitat prediz a diversidade funcional de anfibios em uma paisagem fragmentada de Mata Atlantica;Mauricio Gomes;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Diversidade Funcional;16;Quarta;Helio Fraga
179;PosDoc;PPGE;UFRJ;Limnologia;26;10;2016;6;Mauricio Gomes;A quantidade de habitat prediz a diversidade funcional de anfibios em uma paisagem fragmentada de Mata Atlantica;Mauricio Gomes;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Diversidade Funcional;16;Quarta;Helio Fraga
152;PosDoc;PPGE;UFRJ;Vertebrados;26;10;2016;6;Mauricio Gomes;A quantidade de habitat prediz a diversidade funcional de anfibios em uma paisagem fragmentada de Mata Atlantica;Mauricio Gomes;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Diversidade Funcional;16;Quarta;Helio Fraga
181;PosDoc;PPGE;UFRJ;Ecologia Vegetal;26;10;2016;6;Mauricio Gomes;A quantidade de habitat prediz a diversidade funcional de anfibios em uma paisagem fragmentada de Mata Atlantica;Mauricio Gomes;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Diversidade Funcional;16;Quarta;Helio Fraga
19;Professor;Externo;UERJ;Ecologia Vegetal;26;10;2016;6;Mauricio Gomes;A quantidade de habitat prediz a diversidade funcional de anfibios em uma paisagem fragmentada de Mata Atlantica;Mauricio Gomes;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Diversidade Funcional;16;Quarta;Helio Fraga
71;Professor;Dept Ecologia;UFRJ;Ecologia Vegetal;26;10;2016;6;Mauricio Gomes;A quantidade de habitat prediz a diversidade funcional de anfibios em uma paisagem fragmentada de Mata Atlantica;Mauricio Gomes;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Diversidade Funcional;16;Quarta;Helio Fraga
81;Graduacao;IB;UFRJ;NA;26;10;2016;6;Mauricio Gomes;A quantidade de habitat prediz a diversidade funcional de anfibios em uma paisagem fragmentada de Mata Atlantica;Mauricio Gomes;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Diversidade Funcional;16;Quarta;Helio Fraga
52;PosDoc;PPGE;UFRJ;Vertebrados;26;10;2016;6;Mauricio Gomes;A quantidade de habitat prediz a diversidade funcional de anfibios em uma paisagem fragmentada de Mata Atlantica;Mauricio Gomes;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Diversidade Funcional;16;Quarta;Helio Fraga
194;Professor;Dept Ecologia;UFRJ;Limnologia;26;10;2016;6;Mauricio Gomes;A quantidade de habitat prediz a diversidade funcional de anfibios em uma paisagem fragmentada de Mata Atlantica;Mauricio Gomes;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Diversidade Funcional;16;Quarta;Helio Fraga
200;Graduacao;Externo;UNIGRANRIO;NA;26;10;2016;6;Mauricio Gomes;A quantidade de habitat prediz a diversidade funcional de anfibios em uma paisagem fragmentada de Mata Atlantica;Mauricio Gomes;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Diversidade Funcional;16;Quarta;Helio Fraga
209;Doutorado;PPGE;UFRJ;Vertebrados;26;10;2016;6;Mauricio Gomes;A quantidade de habitat prediz a diversidade funcional de anfibios em uma paisagem fragmentada de Mata Atlantica;Mauricio Gomes;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Diversidade Funcional;16;Quarta;Helio Fraga
123;Researcher;Interno;UFRJ;Vertebrados;26;10;2016;6;Mauricio Gomes;A quantidade de habitat prediz a diversidade funcional de anfibios em uma paisagem fragmentada de Mata Atlantica;Mauricio Gomes;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Diversidade Funcional;16;Quarta;Helio Fraga
119;Mestrado;PPGE;UFRJ;NA;26;10;2016;6;Mauricio Gomes;A quantidade de habitat prediz a diversidade funcional de anfibios em uma paisagem fragmentada de Mata Atlantica;Mauricio Gomes;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Diversidade Funcional;16;Quarta;Helio Fraga
133;PosDoc;PPGE;UFRJ;Vertebrados;26;10;2016;6;Mauricio Gomes;A quantidade de habitat prediz a diversidade funcional de anfibios em uma paisagem fragmentada de Mata Atlantica;Mauricio Gomes;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Diversidade Funcional;16;Quarta;Helio Fraga
73;Doutorado;PPGE;UFRJ;Limnologia;26;10;2016;6;Mauricio Gomes;A quantidade de habitat prediz a diversidade funcional de anfibios em uma paisagem fragmentada de Mata Atlantica;Mauricio Gomes;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Diversidade Funcional;16;Quarta;Helio Fraga
57;PosDoc;Externo;UFG;LETS;26;10;2016;6;Mauricio Gomes;A quantidade de habitat prediz a diversidade funcional de anfibios em uma paisagem fragmentada de Mata Atlantica;Mauricio Gomes;Brasileiro;Interno;UFRJ;Sim;Vertebrados;PosDoc;Diversidade Funcional;16;Quarta;Helio Fraga
162;PosDoc;PPGE;UFRJ;Vertebrados;28;9;2016;3;Renato Crouzeilles;De tempo ao tempo - padroes globais e priorizacao espacial para restauracao;Vitor Borges;Brasileiro;Externo;PUC;Nao;IIS;PosDoc;Restauracao;16;Quarta;Salao Azul
12;PosDoc;PPGE;UFRJ;Vertebrados;28;9;2016;3;Renato Crouzeilles;De tempo ao tempo - padroes globais e priorizacao espacial para restauracao;Vitor Borges;Brasileiro;Externo;PUC;Nao;IIS;PosDoc;Restauracao;16;Quarta;Salao Azul
182;PosDoc;PPE/COPPE;UFRJ;Vertebrados;28;9;2016;3;Renato Crouzeilles;De tempo ao tempo - padroes globais e priorizacao espacial para restauracao;Vitor Borges;Brasileiro;Externo;PUC;Nao;IIS;PosDoc;Restauracao;16;Quarta;Salao Azul
193;Biologo;Externo;UFRJ;NA;28;9;2016;3;Renato Crouzeilles;De tempo ao tempo - padroes globais e priorizacao espacial para restauracao;Vitor Borges;Brasileiro;Externo;PUC;Nao;IIS;PosDoc;Restauracao;16;Quarta;Salao Azul
1;Graduacao;IB;UFRJ;NA;28;9;2016;3;Renato Crouzeilles;De tempo ao tempo - padroes globais e priorizacao espacial para restauracao;Vitor Borges;Brasileiro;Externo;PUC;Nao;IIS;PosDoc;Restauracao;16;Quarta;Salao Azul
123;Researcher;Interno;UFRJ;Vertebrados;28;9;2016;3;Renato Crouzeilles;De tempo ao tempo - padroes globais e priorizacao espacial para restauracao;Vitor Borges;Brasileiro;Externo;PUC;Nao;IIS;PosDoc;Restauracao;16;Quarta;Salao Azul
10;Graduacao;IB;UFRJ;NA;28;9;2016;3;Renato Crouzeilles;De tempo ao tempo - padroes globais e priorizacao espacial para restauracao;Vitor Borges;Brasileiro;Externo;PUC;Nao;IIS;PosDoc;Restauracao;16;Quarta;Salao Azul
222;PosDoc;PPGE;UFRJ;Vertebrados;28;9;2016;3;Renato Crouzeilles;De tempo ao tempo - padroes globais e priorizacao espacial para restauracao;Vitor Borges;Brasileiro;Externo;PUC;Nao;IIS;PosDoc;Restauracao;16;Quarta;Salao Azul
58;Professor;Dept Ecologia;UFRJ;Inseto-Planta;28;9;2016;3;Renato Crouzeilles;De tempo ao tempo - padroes globais e priorizacao espacial para restauracao;Vitor Borges;Brasileiro;Externo;PUC;Nao;IIS;PosDoc;Restauracao;16;Quarta;Salao Azul
122;NA;Externo;Caldas;Vertebrados;28;9;2016;3;Renato Crouzeilles;De tempo ao tempo - padroes globais e priorizacao espacial para restauracao;Vitor Borges;Brasileiro;Externo;PUC;Nao;IIS;PosDoc;Restauracao;16;Quarta;Salao Azul
18;Doutorado;PPGE;UFRJ;Vertebrados;28;9;2016;3;Renato Crouzeilles;De tempo ao tempo - padroes globais e priorizacao espacial para restauracao;Vitor Borges;Brasileiro;Externo;PUC;Nao;IIS;PosDoc;Restauracao;16;Quarta;Salao Azul
199;Professor;Dept Ecologia;UFRJ;Ecologia Vegetal;28;9;2016;3;Renato Crouzeilles;De tempo ao tempo - padroes globais e priorizacao espacial para restauracao;Vitor Borges;Brasileiro;Externo;PUC;Nao;IIS;PosDoc;Restauracao;16;Quarta;Salao Azul
45;Professor;Dept Ecologia;UFRJ;Vertebrados;28;9;2016;3;Renato Crouzeilles;De tempo ao tempo - padroes globais e priorizacao espacial para restauracao;Vitor Borges;Brasileiro;Externo;PUC;Nao;IIS;PosDoc;Restauracao;16;Quarta;Salao Azul
78;Mestrado;PPGE;UFRJ;Inseto-Planta;28;9;2016;3;Renato Crouzeilles;De tempo ao tempo - padroes globais e priorizacao espacial para restauracao;Vitor Borges;Brasileiro;Externo;PUC;Nao;IIS;PosDoc;Restauracao;16;Quarta;Salao Azul
186;Mestrado;PPGE;UFRJ;Inseto-Planta;28;9;2016;3;Renato Crouzeilles;De tempo ao tempo - padroes globais e priorizacao espacial para restauracao;Vitor Borges;Brasileiro;Externo;PUC;Nao;IIS;PosDoc;Restauracao;16;Quarta;Salao Azul
178;Graduacao;IB;UFRJ;Inseto-Planta;28;9;2016;3;Renato Crouzeilles;De tempo ao tempo - padroes globais e priorizacao espacial para restauracao;Vitor Borges;Brasileiro;Externo;PUC;Nao;IIS;PosDoc;Restauracao;16;Quarta;Salao Azul
102;Graduacao;IB;UFRJ;NA;28;9;2016;3;Renato Crouzeilles;De tempo ao tempo - padroes globais e priorizacao espacial para restauracao;Vitor Borges;Brasileiro;Externo;PUC;Nao;IIS;PosDoc;Restauracao;16;Quarta;Salao Azul
73;Doutorado;PPGE;UFRJ;Limnologia;28;9;2016;3;Renato Crouzeilles;De tempo ao tempo - padroes globais e priorizacao espacial para restauracao;Vitor Borges;Brasileiro;Externo;PUC;Nao;IIS;PosDoc;Restauracao;16;Quarta;Salao Azul
179;PosDoc;PPGE;UFRJ;Limnologia;28;9;2016;3;Renato Crouzeilles;De tempo ao tempo - padroes globais e priorizacao espacial para restauracao;Vitor Borges;Brasileiro;Externo;PUC;Nao;IIS;PosDoc;Restauracao;16;Quarta;Salao Azul
137;Graduacao;IB;UFRJ;NA;28;9;2016;3;Renato Crouzeilles;De tempo ao tempo - padroes globais e priorizacao espacial para restauracao;Vitor Borges;Brasileiro;Externo;PUC;Nao;IIS;PosDoc;Restauracao;16;Quarta;Salao Azul
135;Graduacao;IB;UFRJ;NA;28;9;2016;3;Renato Crouzeilles;De tempo ao tempo - padroes globais e priorizacao espacial para restauracao;Vitor Borges;Brasileiro;Externo;PUC;Nao;IIS;PosDoc;Restauracao;16;Quarta;Salao Azul
190;Graduacao;IB;UFRJ;NA;28;9;2016;3;Renato Crouzeilles;De tempo ao tempo - padroes globais e priorizacao espacial para restauracao;Vitor Borges;Brasileiro;Externo;PUC;Nao;IIS;PosDoc;Restauracao;16;Quarta;Salao Azul
191;Graduacao;IB;UFRJ;NA;28;9;2016;3;Renato Crouzeilles;De tempo ao tempo - padroes globais e priorizacao espacial para restauracao;Vitor Borges;Brasileiro;Externo;PUC;Nao;IIS;PosDoc;Restauracao;16;Quarta;Salao Azul
112;Graduacao;IB;UFRJ;NA;28;9;2016;3;Renato Crouzeilles;De tempo ao tempo - padroes globais e priorizacao espacial para restauracao;Vitor Borges;Brasileiro;Externo;PUC;Nao;IIS;PosDoc;Restauracao;16;Quarta;Salao Azul
31;Doutorado;PPGE;UFRJ;Vertebrados;28;9;2016;3;Renato Crouzeilles;De tempo ao tempo - padroes globais e priorizacao espacial para restauracao;Vitor Borges;Brasileiro;Externo;PUC;Nao;IIS;PosDoc;Restauracao;16;Quarta;Salao Azul
153;Graduacao;IB;UFRJ;NA;28;9;2016;3;Renato Crouzeilles;De tempo ao tempo - padroes globais e priorizacao espacial para restauracao;Vitor Borges;Brasileiro;Externo;PUC;Nao;IIS;PosDoc;Restauracao;16;Quarta;Salao Azul
48;Graduacao;IB;UFRJ;NA;28;9;2016;3;Renato Crouzeilles;De tempo ao tempo - padroes globais e priorizacao espacial para restauracao;Vitor Borges;Brasileiro;Externo;PUC;Nao;IIS;PosDoc;Restauracao;16;Quarta;Salao Azul
72;PosDoc;PPGE;UFRJ;LEI;28;9;2016;3;Renato Crouzeilles;De tempo ao tempo - padroes globais e priorizacao espacial para restauracao;Vitor Borges;Brasileiro;Externo;PUC;Nao;IIS;PosDoc;Restauracao;16;Quarta;Salao Azul
90;Mestrado;PPGE;UFRJ;LEI;28;9;2016;3;Renato Crouzeilles;De tempo ao tempo - padroes globais e priorizacao espacial para restauracao;Vitor Borges;Brasileiro;Externo;PUC;Nao;IIS;PosDoc;Restauracao;16;Quarta;Salao Azul
128;Graduacao;IB;UFRJ;NA;28;9;2016;3;Renato Crouzeilles;De tempo ao tempo - padroes globais e priorizacao espacial para restauracao;Vitor Borges;Brasileiro;Externo;PUC;Nao;IIS;PosDoc;Restauracao;16;Quarta;Salao Azul
33;Doutorado;PPGE;UFRJ;Inseto-Planta;28;9;2016;3;Renato Crouzeilles;De tempo ao tempo - padroes globais e priorizacao espacial para restauracao;Vitor Borges;Brasileiro;Externo;PUC;Nao;IIS;PosDoc;Restauracao;16;Quarta;Salao Azul
111;Graduacao;IB;UFRJ;NA;28;9;2016;3;Renato Crouzeilles;De tempo ao tempo - padroes globais e priorizacao espacial para restauracao;Vitor Borges;Brasileiro;Externo;PUC;Nao;IIS;PosDoc;Restauracao;16;Quarta;Salao Azul
