"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","TYPE_3","ENGTYPE_3","NL_NAME_3","VARNAME_3"
5237,33,"BRA","Brazil",15,"Paraíba",2735,"Santo André",5237,"Santo André","Distrito","District",NA,NA
5238,33,"BRA","Brazil",15,"Paraíba",2736,"Sapé",5238,"Renascença","Distrito","District",NA,NA
5239,33,"BRA","Brazil",15,"Paraíba",2736,"Sapé",5239,"Sapé","Distrito","District",NA,NA
5240,33,"BRA","Brazil",15,"Paraíba",2737,"Seridó",5240,"São Vicente do Serido","Distrito","District",NA,NA
5241,33,"BRA","Brazil",15,"Paraíba",2737,"Seridó",5241,"Seridó","Distrito","District",NA,NA
5242,33,"BRA","Brazil",15,"Paraíba",2738,"Serra Branca",5242,"Santa Luzia do Cariri","Distrito","District",NA,NA
5243,33,"BRA","Brazil",15,"Paraíba",2738,"Serra Branca",5243,"Serra Branca","Distrito","District",NA,NA
5244,33,"BRA","Brazil",15,"Paraíba",2738,"Serra Branca",5244,"Sucuru","Distrito","District",NA,NA
5245,33,"BRA","Brazil",15,"Paraíba",2739,"Serra da Raiz",5245,"Serra da Raiz","Distrito","District",NA,NA
5246,33,"BRA","Brazil",15,"Paraíba",2740,"Serra Grande",5246,"Serra Grande","Distrito","District",NA,NA
5247,33,"BRA","Brazil",15,"Paraíba",2741,"Serra Redonda",5247,"Serra Redonda","Distrito","District",NA,NA
5248,33,"BRA","Brazil",15,"Paraíba",2742,"Serraria",5248,"Serraria","Distrito","District",NA,NA
5249,33,"BRA","Brazil",15,"Paraíba",2743,"Sertãozinho",5249,"Sertaozinho","Distrito","District",NA,NA
5250,33,"BRA","Brazil",15,"Paraíba",2744,"Sobrado",5250,"Sobrado","Distrito","District",NA,NA
5251,33,"BRA","Brazil",15,"Paraíba",2745,"Solânea",5251,"Solânea","Distrito","District",NA,NA
5252,33,"BRA","Brazil",15,"Paraíba",2746,"Soledade",5252,"Bom Sucesso","Distrito","District",NA,NA
5253,33,"BRA","Brazil",15,"Paraíba",2746,"Soledade",5253,"Soledade","Distrito","District",NA,NA
5254,33,"BRA","Brazil",15,"Paraíba",2747,"Sossêgo",5254,"Sossêgo","Distrito","District",NA,NA
5255,33,"BRA","Brazil",15,"Paraíba",2748,"Sousa",5255,"Sousa","Distrito","District",NA,NA
5256,33,"BRA","Brazil",15,"Paraíba",2749,"Sumé",5256,"Pio X","Distrito","District",NA,NA
5257,33,"BRA","Brazil",15,"Paraíba",2749,"Sumé",5257,"Sumé","Distrito","District",NA,NA
5258,33,"BRA","Brazil",15,"Paraíba",2750,"Tacima",5258,"Campo de Santana","Distrito","District",NA,NA
5259,33,"BRA","Brazil",15,"Paraíba",2751,"Taperoá",5259,"Taperoá","Distrito","District",NA,NA
5260,33,"BRA","Brazil",15,"Paraíba",2752,"Tavares",5260,"Tavares","Distrito","District",NA,NA
5261,33,"BRA","Brazil",15,"Paraíba",2753,"Teixeira",5261,"Teixeira","Distrito","District",NA,NA
5262,33,"BRA","Brazil",15,"Paraíba",2754,"Tenório",5262,"Tenório","Distrito","District",NA,NA
5263,33,"BRA","Brazil",15,"Paraíba",2755,"Triunfo",5263,"Triunfo","Distrito","District",NA,NA
5264,33,"BRA","Brazil",15,"Paraíba",2756,"Uiraúna",5264,"Uiraúna","Distrito","District",NA,NA
5265,33,"BRA","Brazil",15,"Paraíba",2757,"Umbuzeiro",5265,"Mata Virgem","Distrito","District",NA,NA
5266,33,"BRA","Brazil",15,"Paraíba",2757,"Umbuzeiro",5266,"Umbuzeiro","Distrito","District",NA,NA
5267,33,"BRA","Brazil",15,"Paraíba",2758,"Várzea Branca",5267,"Várzea Branca","Distrito","District",NA,NA
5268,33,"BRA","Brazil",15,"Paraíba",2759,"Vieirópolis",5268,"Vieirópolis","Distrito","District",NA,NA
5269,33,"BRA","Brazil",15,"Paraíba",2760,"Zabelê",5269,"Zabelê","Distrito","District",NA,NA
5270,33,"BRA","Brazil",16,"Paraná",2761,"Ângulo",5270,"Ângulo","Distrito","District",NA,NA
5271,33,"BRA","Brazil",16,"Paraná",2762,"Abatiá",5271,"Abatiá","Distrito","District",NA,NA
5272,33,"BRA","Brazil",16,"Paraná",2763,"Adrianópolis",5272,"Adrianópolis","Distrito","District",NA,NA
5273,33,"BRA","Brazil",16,"Paraná",2764,"Agudos do Sul",5273,"Agudos do Sul","Distrito","District",NA,NA
5274,33,"BRA","Brazil",16,"Paraná",2764,"Agudos do Sul",5274,"Colonia Padre Paulo","Distrito","District",NA,NA
5275,33,"BRA","Brazil",16,"Paraná",2765,"Almirante Tamandaré",5275,"Almirante Tamandaré","Distrito","District",NA,NA
5276,33,"BRA","Brazil",16,"Paraná",2766,"Altônia",5276,"Altônia","Distrito","District",NA,NA
5277,33,"BRA","Brazil",16,"Paraná",2766,"Altônia",5277,"Jardim Paredao","Distrito","District",NA,NA
5278,33,"BRA","Brazil",16,"Paraná",2766,"Altônia",5278,"São João","Distrito","District",NA,NA
5279,33,"BRA","Brazil",16,"Paraná",2767,"Altamira do Paran",5279,"Altamira do Parana","Distrito","District",NA,NA
5280,33,"BRA","Brazil",16,"Paraná",2768,"Alto Paraná",5280,"Alto Paraná","Distrito","District",NA,NA
5281,33,"BRA","Brazil",16,"Paraná",2768,"Alto Paraná",5281,"Maristela","Distrito","District",NA,NA
5282,33,"BRA","Brazil",16,"Paraná",2768,"Alto Paraná",5282,"Santa Maria","Distrito","District",NA,NA
5283,33,"BRA","Brazil",16,"Paraná",2769,"Alto Piquiri",5283,"Alto Piquiri","Distrito","District",NA,NA
5284,33,"BRA","Brazil",16,"Paraná",2769,"Alto Piquiri",5284,"Mirante do Piquiri","Distrito","District",NA,NA
5285,33,"BRA","Brazil",16,"Paraná",2769,"Alto Piquiri",5285,"Paulistânia","Distrito","District",NA,NA
5286,33,"BRA","Brazil",16,"Paraná",2769,"Alto Piquiri",5286,"Saltinho do Oeste","Distrito","District",NA,NA
5287,33,"BRA","Brazil",16,"Paraná",2770,"Alvorada do Sul",5287,"Alvorada do Sul","Distrito","District",NA,NA
5288,33,"BRA","Brazil",16,"Paraná",2770,"Alvorada do Sul",5288,"Esperanca do Norte","Distrito","District",NA,NA
5289,33,"BRA","Brazil",16,"Paraná",2771,"Amapora",5289,"Amapora","Distrito","District",NA,NA
5290,33,"BRA","Brazil",16,"Paraná",2771,"Amapora",5290,"Nordestina","Distrito","District",NA,NA
5291,33,"BRA","Brazil",16,"Paraná",2772,"Ampére",5291,"Ampére","Distrito","District",NA,NA
5292,33,"BRA","Brazil",16,"Paraná",2772,"Ampére",5292,"São Pedro","Distrito","District",NA,NA
5293,33,"BRA","Brazil",16,"Paraná",2772,"Ampére",5293,"São Salvador","Distrito","District",NA,NA
5294,33,"BRA","Brazil",16,"Paraná",2773,"Anahy",5294,"Anahy","Distrito","District",NA,NA
5295,33,"BRA","Brazil",16,"Paraná",2774,"Andirá",5295,"Nossa Senhora Aparecida","Distrito","District",NA,NA
5296,33,"BRA","Brazil",16,"Paraná",2775,"Andira",5296,"Andirá","Distrito","District",NA,NA
5297,33,"BRA","Brazil",16,"Paraná",2776,"Antonina",5297,"Antonina","Distrito","District",NA,NA
5298,33,"BRA","Brazil",16,"Paraná",2776,"Antonina",5298,"Cacatu","Distrito","District",NA,NA
5299,33,"BRA","Brazil",16,"Paraná",2776,"Antonina",5299,"Cachoeira de Cima","Distrito","District",NA,NA
5300,33,"BRA","Brazil",16,"Paraná",2777,"Antonio Olinto",5300,"Antonio Olinto","Distrito","District",NA,NA
5301,33,"BRA","Brazil",16,"Paraná",2778,"Apucarana",5301,"Apucarana","Distrito","District",NA,NA
5302,33,"BRA","Brazil",16,"Paraná",2778,"Apucarana",5302,"Correia de Freitas","Distrito","District",NA,NA
5303,33,"BRA","Brazil",16,"Paraná",2778,"Apucarana",5303,"Pirapó","Distrito","District",NA,NA
5304,33,"BRA","Brazil",16,"Paraná",2778,"Apucarana",5304,"São Pedro","Distrito","District",NA,NA
5305,33,"BRA","Brazil",16,"Paraná",2778,"Apucarana",5305,"Vila Reis","Distrito","District",NA,NA
5306,33,"BRA","Brazil",16,"Paraná",2779,"Araújos",5306,"Guajuvira","Distrito","District",NA,NA
5307,33,"BRA","Brazil",16,"Paraná",2780,"Arapongas",5307,"Arapongas","Distrito","District",NA,NA
5308,33,"BRA","Brazil",16,"Paraná",2781,"Arapoti",5308,"Arapoti","Distrito","District",NA,NA
5309,33,"BRA","Brazil",16,"Paraná",2781,"Arapoti",5309,"Calogeras","Distrito","District",NA,NA
5310,33,"BRA","Brazil",16,"Paraná",2781,"Arapoti",5310,"Caratuva","Distrito","District",NA,NA
5311,33,"BRA","Brazil",16,"Paraná",2782,"Arapu",5311,"Arapuá","Distrito","District",NA,NA
5312,33,"BRA","Brazil",16,"Paraná",2783,"Araruna",5312,"Araruna","Distrito","District",NA,NA
5313,33,"BRA","Brazil",16,"Paraná",2783,"Araruna",5313,"São Vicente","Distrito","District",NA,NA
5314,33,"BRA","Brazil",16,"Paraná",2784,"Araucária",5314,"Araucária","Distrito","District",NA,NA
5315,33,"BRA","Brazil",16,"Paraná",2785,"Ariranha do Ivaí",5315,"Ariranha do Ivaí","Distrito","District",NA,NA
5316,33,"BRA","Brazil",16,"Paraná",2786,"Assaí",5316,"Assaí","Distrito","District",NA,NA
5317,33,"BRA","Brazil",16,"Paraná",2786,"Assaí",5317,"Pau d'Alho do Sul","Distrito","District",NA,NA
5318,33,"BRA","Brazil",16,"Paraná",2787,"Assis Chateaubri",5318,"Assis Chateaubriand","Distrito","District",NA,NA
5319,33,"BRA","Brazil",16,"Paraná",2787,"Assis Chateaubri",5319,"Bragantina","Distrito","District",NA,NA
5320,33,"BRA","Brazil",16,"Paraná",2787,"Assis Chateaubri",5320,"Encantado d'Oeste","Distrito","District",NA,NA
5321,33,"BRA","Brazil",16,"Paraná",2788,"Astorga",5321,"Astorga","Distrito","District",NA,NA
5322,33,"BRA","Brazil",16,"Paraná",2788,"Astorga",5322,"Içara","Distrito","District",NA,NA
5323,33,"BRA","Brazil",16,"Paraná",2788,"Astorga",5323,"Santa Zelia","Distrito","District",NA,NA
5324,33,"BRA","Brazil",16,"Paraná",2788,"Astorga",5324,"Tupinamba","Distrito","District",NA,NA
5325,33,"BRA","Brazil",16,"Paraná",2789,"Ataléia",5325,"Atalaia","Distrito","District",NA,NA
5326,33,"BRA","Brazil",16,"Paraná",2790,"Balsa Nova",5326,"Agua Azul","Distrito","District",NA,NA
5327,33,"BRA","Brazil",16,"Paraná",2790,"Balsa Nova",5327,"Balsa Nova","Distrito","District",NA,NA
5328,33,"BRA","Brazil",16,"Paraná",2790,"Balsa Nova",5328,"Bugre","Distrito","District",NA,NA
5329,33,"BRA","Brazil",16,"Paraná",2790,"Balsa Nova",5329,"Lapa","Distrito","District",NA,NA
5330,33,"BRA","Brazil",16,"Paraná",2790,"Balsa Nova",5330,"Mariental","Distrito","District",NA,NA
5331,33,"BRA","Brazil",16,"Paraná",2790,"Balsa Nova",5331,"São Luiz do Puruna","Distrito","District",NA,NA
5332,33,"BRA","Brazil",16,"Paraná",2791,"Bandeirantes",5332,"Bandeirantes","Distrito","District",NA,NA
5333,33,"BRA","Brazil",16,"Paraná",2791,"Bandeirantes",5333,"Nossa Senhora da Candelaria","Distrito","District",NA,NA
5334,33,"BRA","Brazil",16,"Paraná",2792,"Barbosa Ferraz",5334,"Barbosa Ferraz","Distrito","District",NA,NA
5335,33,"BRA","Brazil",16,"Paraná",2792,"Barbosa Ferraz",5335,"Bourbonia","Distrito","District",NA,NA
5336,33,"BRA","Brazil",16,"Paraná",2792,"Barbosa Ferraz",5336,"Ourilandia","Distrito","District",NA,NA
5337,33,"BRA","Brazil",16,"Paraná",2792,"Barbosa Ferraz",5337,"Pocinho","Distrito","District",NA,NA
5338,33,"BRA","Brazil",16,"Paraná",2792,"Barbosa Ferraz",5338,"Tereza Breda","Distrito","District",NA,NA
5339,33,"BRA","Brazil",16,"Paraná",2793,"Barra do Jacaré",5339,"Barra do Jacaré","Distrito","District",NA,NA
5340,33,"BRA","Brazil",16,"Paraná",2794,"Barracão",5340,"Barracão","Distrito","District",NA,NA
5341,33,"BRA","Brazil",16,"Paraná",2794,"Barracão",5341,"Siqueira Belo","Distrito","District",NA,NA
5342,33,"BRA","Brazil",16,"Paraná",2795,"Bela Vista da Caroba",5342,"Bela Vista da Caroba","Distrito","District",NA,NA
5343,33,"BRA","Brazil",16,"Paraná",2796,"Bela Vista do Paraíso",5343,"Bela Vista do Paraíso","Distrito","District",NA,NA
5344,33,"BRA","Brazil",16,"Paraná",2796,"Bela Vista do Paraíso",5344,"Santa Margarida","Distrito","District",NA,NA
5345,33,"BRA","Brazil",16,"Paraná",2797,"Bituruna",5345,"Bituruna","Distrito","District",NA,NA
5346,33,"BRA","Brazil",16,"Paraná",2797,"Bituruna",5346,"Santo Antonio do Iratim","Distrito","District",NA,NA
5347,33,"BRA","Brazil",16,"Paraná",2798,"Boa Esperança do Iguaçu",5347,"Boa Esperança do Iguaçu","Distrito","District",NA,NA
5348,33,"BRA","Brazil",16,"Paraná",2799,"Boa Esperança",5348,"Boa Esperança","Distrito","District",NA,NA
5349,33,"BRA","Brazil",16,"Paraná",2800,"Boa Ventura de São Roque",5349,"Boa Ventura de São Roque","Distrito","District",NA,NA
5350,33,"BRA","Brazil",16,"Paraná",2801,"Boa Vista da Aparecida",5350,"Boa Vista da Aparecida","Distrito","District",NA,NA
5351,33,"BRA","Brazil",16,"Paraná",2802,"Bocaiúva do Sul",5351,"Bocaiúva do Sul","Distrito","District",NA,NA
5352,33,"BRA","Brazil",16,"Paraná",2803,"Bom Jesus do Sul",5352,"Bom Jesus do Sul","Distrito","District",NA,NA
5353,33,"BRA","Brazil",16,"Paraná",2804,"Bom Sucesso do Sul",5353,"Bom Sucesso do Sul","Distrito","District",NA,NA
5354,33,"BRA","Brazil",16,"Paraná",2805,"Bom Sucesso",5354,"Bom Sucesso","Distrito","District",NA,NA
5355,33,"BRA","Brazil",16,"Paraná",2806,"Borrazópolis",5355,"Borrazópolis","Distrito","District",NA,NA
5356,33,"BRA","Brazil",16,"Paraná",2807,"Braganey",5356,"Braganey","Distrito","District",NA,NA
5357,33,"BRA","Brazil",16,"Paraná",2808,"Brasilândia do Sul",5357,"Brazilandia do Sul","Distrito","District",NA,NA
5358,33,"BRA","Brazil",16,"Paraná",2809,"Cândido de Abreu",5358,"Cândido de Abreu","Distrito","District",NA,NA
5359,33,"BRA","Brazil",16,"Paraná",2809,"Cândido de Abreu",5359,"Tereza Cristina","Distrito","District",NA,NA
5360,33,"BRA","Brazil",16,"Paraná",2809,"Cândido de Abreu",5360,"Tres Bicos","Distrito","District",NA,NA
5361,33,"BRA","Brazil",16,"Paraná",2810,"Céu Azul",5361,"Céu Azul","Distrito","District",NA,NA
5362,33,"BRA","Brazil",16,"Paraná",2811,"Cêrro Azul",5362,"Cêrro Azul","Distrito","District",NA,NA
5363,33,"BRA","Brazil",16,"Paraná",2811,"Cêrro Azul",5363,"São Sebastião","Distrito","District",NA,NA
5364,33,"BRA","Brazil",16,"Paraná",2812,"Cafeara",5364,"Cafeara","Distrito","District",NA,NA
5365,33,"BRA","Brazil",16,"Paraná",2813,"Cafelândia",5365,"Cafelândia","Distrito","District",NA,NA
5366,33,"BRA","Brazil",16,"Paraná",2814,"Cafezal do Sul",5366,"Cafezal do Sul","Distrito","District",NA,NA
5367,33,"BRA","Brazil",16,"Paraná",2814,"Cafezal do Sul",5367,"Guaipora","Distrito","District",NA,NA
5368,33,"BRA","Brazil",16,"Paraná",2814,"Cafezal do Sul",5368,"Jangada","Distrito","District",NA,NA
5369,33,"BRA","Brazil",16,"Paraná",2815,"Califórnia",5369,"Califórnia","Distrito","District",NA,NA
5370,33,"BRA","Brazil",16,"Paraná",2816,"Cambé",5370,"Cambé","Distrito","District",NA,NA
5371,33,"BRA","Brazil",16,"Paraná",2816,"Cambé",5371,"Prata","Distrito","District",NA,NA
5372,33,"BRA","Brazil",16,"Paraná",2817,"Cambará",5372,"Cambará","Distrito","District",NA,NA
5373,33,"BRA","Brazil",16,"Paraná",2818,"Cambira",5373,"Cambira","Distrito","District",NA,NA
5374,33,"BRA","Brazil",16,"Paraná",2819,"Campina da Lagoa",5374,"Bela Vista do Piquiri","Distrito","District",NA,NA
5375,33,"BRA","Brazil",16,"Paraná",2819,"Campina da Lagoa",5375,"Campina da Lagoa","Distrito","District",NA,NA
5376,33,"BRA","Brazil",16,"Paraná",2819,"Campina da Lagoa",5376,"Herveira","Distrito","District",NA,NA
5377,33,"BRA","Brazil",16,"Paraná",2819,"Campina da Lagoa",5377,"Salles de Oliveira","Distrito","District",NA,NA
5378,33,"BRA","Brazil",16,"Paraná",2820,"Campina do Simão",5378,"Campina do Simão","Distrito","District",NA,NA
5379,33,"BRA","Brazil",16,"Paraná",2821,"Campina Grande do Sul",5379,"Campina Grande do Sul","Distrito","District",NA,NA
5380,33,"BRA","Brazil",16,"Paraná",2822,"Campo Bonito",5380,"Campo Bonito","Distrito","District",NA,NA
5381,33,"BRA","Brazil",16,"Paraná",2823,"Campo do Tenente",5381,"Campo do Tenente","Distrito","District",NA,NA
5382,33,"BRA","Brazil",16,"Paraná",2824,"Campo Magro",5382,"Campo Magro","Distrito","District",NA,NA
5383,33,"BRA","Brazil",16,"Paraná",2825,"Campo Mourão",5383,"Campo Mourão","Distrito","District",NA,NA
5384,33,"BRA","Brazil",16,"Paraná",2825,"Campo Mourão",5384,"Piquirivai","Distrito","District",NA,NA
5385,33,"BRA","Brazil",16,"Paraná",2825,"Campo Mourão",5385,"Zona 1","Distrito","District",NA,NA
5386,33,"BRA","Brazil",16,"Paraná",2825,"Campo Mourão",5386,"Zona 2","Distrito","District",NA,NA
5387,33,"BRA","Brazil",16,"Paraná",2825,"Campo Mourão",5387,"Zona 3","Distrito","District",NA,NA
5388,33,"BRA","Brazil",16,"Paraná",2825,"Campo Mourão",5388,"Zona 4","Distrito","District",NA,NA
5389,33,"BRA","Brazil",16,"Paraná",2825,"Campo Mourão",5389,"Zona 5","Distrito","District",NA,NA
5390,33,"BRA","Brazil",16,"Paraná",2826,"Campo",5390,"Bateias","Distrito","District",NA,NA
5391,33,"BRA","Brazil",16,"Paraná",2826,"Campo",5391,"Campo Largo","Distrito","District",NA,NA
5392,33,"BRA","Brazil",16,"Paraná",2826,"Campo",5392,"Ferraria","Distrito","District",NA,NA
5393,33,"BRA","Brazil",16,"Paraná",2826,"Campo",5393,"São Silvestre","Distrito","District",NA,NA
5394,33,"BRA","Brazil",16,"Paraná",2826,"Campo",5394,"Tres Corregos","Distrito","District",NA,NA
5395,33,"BRA","Brazil",16,"Paraná",2827,"Candói",5395,"Candói","Distrito","District",NA,NA
5396,33,"BRA","Brazil",16,"Paraná",2828,"Cantagalo",5396,"Cantagalo","Distrito","District",NA,NA
5397,33,"BRA","Brazil",16,"Paraná",2829,"Capanema",5397,"Capanema","Distrito","District",NA,NA
5398,33,"BRA","Brazil",16,"Paraná",2829,"Capanema",5398,"Cristo Rei","Distrito","District",NA,NA
5399,33,"BRA","Brazil",16,"Paraná",2829,"Capanema",5399,"Pinheiro","Distrito","District",NA,NA
5400,33,"BRA","Brazil",16,"Paraná",2829,"Capanema",5400,"São Luiz","Distrito","District",NA,NA
5401,33,"BRA","Brazil",16,"Paraná",2830,"Capitão Leônidas Marques",5401,"Alto Alegre do Iguacu","Distrito","District",NA,NA
5402,33,"BRA","Brazil",16,"Paraná",2830,"Capitão Leônidas Marques",5402,"Capitão Leônidas Marques","Distrito","District",NA,NA
5403,33,"BRA","Brazil",16,"Paraná",2831,"Carambeí",5403,"Carambeí","Distrito","District",NA,NA
5404,33,"BRA","Brazil",16,"Paraná",2832,"Carlópolis",5404,"Carlópolis","Distrito","District",NA,NA
5405,33,"BRA","Brazil",16,"Paraná",2832,"Carlópolis",5405,"Nova Brazilia do Itarare","Distrito","District",NA,NA
5406,33,"BRA","Brazil",16,"Paraná",2833,"Cascavel",5406,"Cascavel","Distrito","District",NA,NA
5407,33,"BRA","Brazil",16,"Paraná",2833,"Cascavel",5407,"Juvinopolis","Distrito","District",NA,NA
5408,33,"BRA","Brazil",16,"Paraná",2833,"Cascavel",5408,"Rio do Salto","Distrito","District",NA,NA
5409,33,"BRA","Brazil",16,"Paraná",2833,"Cascavel",5409,"São João d'Oeste","Distrito","District",NA,NA
5410,33,"BRA","Brazil",16,"Paraná",2833,"Cascavel",5410,"Sede Alvorada","Distrito","District",NA,NA
5411,33,"BRA","Brazil",16,"Paraná",2834,"Castro",5411,"Abapa","Distrito","District",NA,NA
5412,33,"BRA","Brazil",16,"Paraná",2834,"Castro",5412,"Castro","Distrito","District",NA,NA
5413,33,"BRA","Brazil",16,"Paraná",2834,"Castro",5413,"Socavao","Distrito","District",NA,NA
5414,33,"BRA","Brazil",16,"Paraná",2835,"Catanduvas",5414,"Catanduvas","Distrito","District",NA,NA
5415,33,"BRA","Brazil",16,"Paraná",2836,"Centenário do Sul",5415,"Centenário do Sul","Distrito","District",NA,NA
5416,33,"BRA","Brazil",16,"Paraná",2837,"Chopinzinho",5416,"Chopinzinho","Distrito","District",NA,NA
5417,33,"BRA","Brazil",16,"Paraná",2837,"Chopinzinho",5417,"São Francisco","Distrito","District",NA,NA
5418,33,"BRA","Brazil",16,"Paraná",2837,"Chopinzinho",5418,"São Luiz","Distrito","District",NA,NA
5419,33,"BRA","Brazil",16,"Paraná",2838,"Cianorte",5419,"Cianorte","Distrito","District",NA,NA
5420,33,"BRA","Brazil",16,"Paraná",2838,"Cianorte",5420,"São Lourenço","Distrito","District",NA,NA
5421,33,"BRA","Brazil",16,"Paraná",2838,"Cianorte",5421,"Vidigal","Distrito","District",NA,NA
5422,33,"BRA","Brazil",16,"Paraná",2839,"Cidade Gaúcha",5422,"Cidade Gaúcha","Distrito","District",NA,NA
5423,33,"BRA","Brazil",16,"Paraná",2840,"Clevelândia",5423,"Clevelândia","Distrito","District",NA,NA
5424,33,"BRA","Brazil",16,"Paraná",2840,"Clevelândia",5424,"Coronel Firmino Martins","Distrito","District",NA,NA
5425,33,"BRA","Brazil",16,"Paraná",2840,"Clevelândia",5425,"São Francisco de Sales","Distrito","District",NA,NA
5426,33,"BRA","Brazil",16,"Paraná",2841,"Colombo",5426,"Colombo","Distrito","District",NA,NA
5427,33,"BRA","Brazil",16,"Paraná",2842,"Colorado",5427,"Alto Alegre","Distrito","District",NA,NA
5428,33,"BRA","Brazil",16,"Paraná",2842,"Colorado",5428,"Colorado","Distrito","District",NA,NA
5429,33,"BRA","Brazil",16,"Paraná",2843,"Congonhinhas",5429,"Congonhinhas","Distrito","District",NA,NA
5430,33,"BRA","Brazil",16,"Paraná",2843,"Congonhinhas",5430,"São Francisco de Imbau","Distrito","District",NA,NA
5431,33,"BRA","Brazil",16,"Paraná",2843,"Congonhinhas",5431,"Santa Maria do Rio do Peixe","Distrito","District",NA,NA
5432,33,"BRA","Brazil",16,"Paraná",2844,"Conselheiro Mayrinck",5432,"Conselheiro Mairinck","Distrito","District",NA,NA
5433,33,"BRA","Brazil",16,"Paraná",2845,"Contenda",5433,"Catanduvas do Sul","Distrito","District",NA,NA
5434,33,"BRA","Brazil",16,"Paraná",2845,"Contenda",5434,"Contenda","Distrito","District",NA,NA
5435,33,"BRA","Brazil",16,"Paraná",2846,"Corbélia",5435,"Corbélia","Distrito","District",NA,NA
5436,33,"BRA","Brazil",16,"Paraná",2846,"Corbélia",5436,"Ouro Verde do Piquiri","Distrito","District",NA,NA
5437,33,"BRA","Brazil",16,"Paraná",2847,"Cornélio Procópio",5437,"Congonhas","Distrito","District",NA,NA
5438,33,"BRA","Brazil",16,"Paraná",2847,"Cornélio Procópio",5438,"Cornélio Procópio","Distrito","District",NA,NA
5439,33,"BRA","Brazil",16,"Paraná",2848,"Coronel domingos Soares",5439,"Coronel domingos Soares","Distrito","District",NA,NA
5440,33,"BRA","Brazil",16,"Paraná",2849,"Coronel Vivida",5440,"Coronel Vivida","Distrito","District",NA,NA
5441,33,"BRA","Brazil",16,"Paraná",2849,"Coronel Vivida",5441,"Vista Alegre","Distrito","District",NA,NA
5442,33,"BRA","Brazil",16,"Paraná",2850,"Corumbataí do Sul",5442,"Corumbataí do Sul","Distrito","District",NA,NA
5443,33,"BRA","Brazil",16,"Paraná",2851,"Cruz Machado",5443,"Cruz Machado","Distrito","District",NA,NA
5444,33,"BRA","Brazil",16,"Paraná",2851,"Cruz Machado",5444,"Pinare","Distrito","District",NA,NA
5445,33,"BRA","Brazil",16,"Paraná",2851,"Cruz Machado",5445,"Santana","Distrito","District",NA,NA
5446,33,"BRA","Brazil",16,"Paraná",2852,"Cruzeiro do Iguaçu",5446,"Cruzeiro do Iguaçu","Distrito","District",NA,NA
5447,33,"BRA","Brazil",16,"Paraná",2853,"Cruzeiro do Oeste",5447,"Cafeeiros","Distrito","District",NA,NA
5448,33,"BRA","Brazil",16,"Paraná",2853,"Cruzeiro do Oeste",5448,"Cruzeiro do Oeste","Distrito","District",NA,NA
5449,33,"BRA","Brazil",16,"Paraná",2853,"Cruzeiro do Oeste",5449,"São Silvestre","Distrito","District",NA,NA
5450,33,"BRA","Brazil",16,"Paraná",2854,"Cruzeiro do Sul",5450,"Cruzeiro do Sul","Distrito","District",NA,NA
5451,33,"BRA","Brazil",16,"Paraná",2855,"Cruzmaltina",5451,"Cruzmaltina","Distrito","District",NA,NA
5452,33,"BRA","Brazil",16,"Paraná",2856,"Curiúva",5452,"Alecrim","Distrito","District",NA,NA
5453,33,"BRA","Brazil",16,"Paraná",2856,"Curiúva",5453,"Curiúva","Distrito","District",NA,NA
5454,33,"BRA","Brazil",16,"Paraná",2857,"Curitiba",5454,"Bairro Novo","Distrito","District",NA,NA
5455,33,"BRA","Brazil",16,"Paraná",2857,"Curitiba",5455,"Boqueirão","Distrito","District",NA,NA
5456,33,"BRA","Brazil",16,"Paraná",2857,"Curitiba",5456,"Matriz","Distrito","District",NA,NA
5457,33,"BRA","Brazil",16,"Paraná",2857,"Curitiba",5457,"Portao","Distrito","District",NA,NA
5458,33,"BRA","Brazil",16,"Paraná",2857,"Curitiba",5458,"Santa Felicidade","Distrito","District",NA,NA
5459,33,"BRA","Brazil",16,"Paraná",2858,"Diamante d'Oeste",5459,"Diamante d'Oeste","Distrito","District",NA,NA
5460,33,"BRA","Brazil",16,"Paraná",2859,"Diamante do Norte",5460,"Diamante do Norte","Distrito","District",NA,NA
5461,33,"BRA","Brazil",16,"Paraná",2860,"Diamante do Sul",5461,"Diamante do Sul","Distrito","District",NA,NA
5462,33,"BRA","Brazil",16,"Paraná",2861,"Dois Vizinhos",5462,"Dois Vizinhos","Distrito","District",NA,NA
5463,33,"BRA","Brazil",16,"Paraná",2861,"Dois Vizinhos",5463,"São Roque","Distrito","District",NA,NA
5464,33,"BRA","Brazil",16,"Paraná",2861,"Dois Vizinhos",5464,"São Valentim","Distrito","District",NA,NA
5465,33,"BRA","Brazil",16,"Paraná",2862,"Douradina",5465,"Douradina","Distrito","District",NA,NA
5466,33,"BRA","Brazil",16,"Paraná",2863,"Doutor Camargo",5466,"Doutor Camargo","Distrito","District",NA,NA
5467,33,"BRA","Brazil",16,"Paraná",2864,"Doutor Ulysses",5467,"Doutor Ulysses","Distrito","District",NA,NA
5468,33,"BRA","Brazil",16,"Paraná",2865,"Enéas Marques",5468,"Enéas Marques","Distrito","District",NA,NA
5469,33,"BRA","Brazil",16,"Paraná",2865,"Enéas Marques",5469,"Pinhalzinho","Distrito","District",NA,NA
